0.7           0
0.9           1
1.1           2
1.3           1
1.5           3
1.7           5
1.9           6
2.1           0
2.3           0
2.5           0
2.7           0
2.9           0
3.1           0
3.3           0
3.5           0
3.7           0
3.9           0
4.1           0
4.3           0
4.5           0
4.7           0
4.9           0
