0.1           0
0.3           0
0.5          19
0.7          66
0.9          72
1.1          73
1.3          64
1.5          57
1.7          38
1.9          60
2.1          36
2.3          39
2.5          35
2.7          32
2.9          29
3.1          26
3.3          22
3.5          22
3.7          23
3.9          22
