# field id x y dummy mag r_eff meansurfb sersicn (g-r)
    CFHTLSD1     453    11615.017      905.874 -99.0000   21.600    1.889   25.287    1.245    0.356
    CFHTLSD1     541     7563.975      881.701 -99.0000   21.440    2.036   25.290    2.781    0.819
    CFHTLSD1     641     7520.031      861.044 -99.0000   22.240    2.452   26.494    1.636    1.525
    CFHTLSD1    1514    18060.967     1060.584 -99.0000   22.230    1.585   25.537    2.809    2.444
    CFHTLSD1    1542    17197.053     1048.309 -99.0000   22.650    1.967   26.425    2.188   -0.032
    CFHTLSD1    4741    12809.100     1803.949 -99.0000   21.060    1.993   24.864    0.787    0.455
    CFHTLSD1    5154     6738.826     1823.150 -99.0000   22.010    1.724   25.499    2.048    0.363
    CFHTLSD1    5568    12779.041     1956.679 -99.0000   20.860    1.603   24.191    2.565    0.387
    CFHTLSD1    6266     3986.137     2079.244 -99.0000   21.750    1.733   25.250    1.684    0.445
    CFHTLSD1    7206    10659.396     2296.719 -99.0000   20.310    2.244   24.371    1.938    0.369
    CFHTLSD1    8148     9560.312     2477.368 -99.0000   21.120    1.689   24.565    1.000    0.622
    CFHTLSD1    8553     9522.094     2554.853 -99.0000   21.650    1.854   25.297    1.524    0.174
    CFHTLSD1   11351    14062.766     3113.353 -99.0000   22.980    1.551   26.239    0.646    0.621
    CFHTLSD1   12156     3951.075     3289.025 -99.0000   22.990    1.663   26.402    3.212    0.676
    CFHTLSD1   14429     9754.051     3842.153 -99.0000   21.050    1.629   24.416    0.551    0.874
    CFHTLSD1   17077     8595.196     4331.279 -99.0000   22.780    1.629   26.146    3.131   -0.041
    CFHTLSD1   18893     5029.922     4718.668 -99.0000   22.330    1.689   25.775    1.972    0.419
    CFHTLSD1   18900    11189.832     4871.520 -99.0000   18.960    3.881   24.211    1.385    0.468
    CFHTLSD1   19650     7841.666     4910.324 -99.0000   21.390    1.585   24.697    1.704    0.942
    CFHTLSD1   20641     5861.411     5094.251 -99.0000   22.820    1.585   26.127    2.411    0.065
    CFHTLSD1   22346     3584.615     5446.961 -99.0000   22.800    1.724   26.289    0.500    0.258
    CFHTLSD1   23504     8448.933     5704.517 -99.0000   22.580    1.767   26.123    2.567    0.247
    CFHTLSD1   23619    17317.812     5715.552 -99.0000   20.840    4.028   26.172    3.604   99.000
    CFHTLSD1   24512     7414.268     5935.604 -99.0000   22.330    1.707   25.797    3.945    1.284
    CFHTLSD1   26250     6494.575     6328.902 -99.0000   21.570    1.663   24.982    2.873    0.549
    CFHTLSD1   26280     5611.676     6352.115 -99.0000   21.340    1.611   24.683    0.924    0.614
    CFHTLSD1   26772    17949.844     6436.109 -99.0000   21.350    1.516   24.560    1.185    1.146
    CFHTLSD1   28627    15693.646     6850.315 -99.0000   21.600    1.750   25.122    1.095    0.556
    CFHTLSD1   28843    17710.016     6906.888 -99.0000   20.850    1.594   24.169    1.249    0.916
    CFHTLSD1   29528     9282.774     7173.655 -99.0000   18.230    6.012   24.432    3.405    0.295
    CFHTLSD1   31007    11455.688     7363.355 -99.0000   21.630    1.715   25.108    2.297    0.393
    CFHTLSD1   31652     8665.716     7482.576 -99.0000   22.270    2.123   26.211    3.578    0.266
    CFHTLSD1   33463      901.421     7958.888 -99.0000   21.130    1.620   24.484    1.942    0.254
    CFHTLSD1   35846     9400.548     8483.443 -99.0000   21.950    1.646   25.339    1.832    0.460
    CFHTLSD1   37995     8474.418     9027.015 -99.0000   21.200    2.530   25.522    1.707    0.623
    CFHTLSD1   38812     3347.597     9225.169 -99.0000   21.510    1.603   24.841    0.867    0.615
    CFHTLSD1   41467    17181.637     9807.866 -99.0000   20.850    1.551   24.109    0.801    0.320
    CFHTLSD1   43073     1211.148    10090.258 -99.0000   21.930    1.984   25.724    3.368    0.239
    CFHTLSD1   44309    19658.400    10308.145 -99.0000   22.900    1.767   26.443    3.172    0.753
    CFHTLSD1   44395    11564.823    10337.539 -99.0000   22.550    1.837   26.177    3.944    0.306
    CFHTLSD1   44534    18885.938    10364.253 -99.0000   22.470    2.036   26.320    1.656    1.510
    CFHTLSD1   45175    14233.242    10513.617 -99.0000   21.780    1.707   25.247    3.362    0.704
    CFHTLSD1   46786     2029.200    10888.684 -99.0000   20.640    1.637   24.017    2.553    0.441
    CFHTLSD1   48546    19218.846    11214.974 -99.0000   22.210    1.551   25.469    1.736    0.373
    CFHTLSD1   52334    12624.592    12086.152 -99.0000   21.100    2.868   25.694    3.501    0.533
    CFHTLSD1   53932    10935.529    12635.938 -99.0000   20.470    2.443   24.716    0.653    0.227
    CFHTLSD1   56293    11629.843    12919.501 -99.0000   21.200    1.793   24.775    0.711    0.513
    CFHTLSD1   56994    11741.104    13014.234 -99.0000   22.190    2.252   26.260    2.257    0.885
    CFHTLSD1   57081     8043.098    13032.483 -99.0000   22.890    1.594   26.209    3.918    0.510
    CFHTLSD1   58876    13681.606    13445.360 -99.0000   22.170    1.542   25.417    2.118    0.297
    CFHTLSD1   60401     7529.107    13814.209 -99.0000   21.540    2.512   25.847    2.931    0.682
    CFHTLSD1   62686     6037.574    14336.680 -99.0000   20.890    1.594   24.209    1.078    0.611
    CFHTLSD1   63228    13615.075    14389.328 -99.0000   21.690    2.790   26.224    2.285    0.533
    CFHTLSD1   63414     8525.535    14432.267 -99.0000   21.230    1.568   24.513    3.267    1.216
    CFHTLSD1   69682    17774.762    15701.189 -99.0000   21.580    2.088   25.485    3.602    1.756
    CFHTLSD1   71363     2614.779    16073.300 -99.0000   20.640    2.071   24.527    2.096    0.627
    CFHTLSD1   72619    12782.964    16320.179 -99.0000   20.820    1.551   24.079    1.292    0.418
    CFHTLSD1   75206    17893.080    16797.699 -99.0000   21.350    1.603   24.681    3.565    0.841
    CFHTLSD1   75285    15024.862    16764.104 -99.0000   23.140    1.507   26.338    3.450    0.176
    CFHTLSD1   78861    18639.543    17472.447 -99.0000   22.340    2.088   26.245    1.010    0.497
    CFHTLSD1   79605    12970.514    17703.971 -99.0000   21.720    1.577   25.015    1.023    0.252
    CFHTLSD1   80474     1356.872    17800.635 -99.0000   22.800    1.577   26.095    1.802    0.591
    CFHTLSD1   81522    17332.072    18033.439 -99.0000   22.470    1.507   25.668    0.973    0.066
    CFHTLSD1   81753     2394.889    18106.887 -99.0000   20.820    1.932   24.557    2.264    0.128
    CFHTLSD1   84094    13216.026    18584.285 -99.0000   21.510    1.811   25.106    3.746    0.419
    CFHTLSD1   84638    13344.133    18669.617 -99.0000   22.220    2.417   26.443    2.942    1.092
    CFHTLSD1   85425     6805.121    18873.393 -99.0000   20.600    2.365   24.776    0.792    0.303
    CFHTLSD1   85968     1545.481    18993.973 -99.0000   20.690    1.837   24.317    0.992    0.465
    CFHTLSD1   88574     7950.413    20134.729 -99.0000   20.770    3.102   25.534    2.140    0.783
    CFHTLSD1   90188     1361.026    19821.979 -99.0000   22.250    1.620   25.604    3.765    0.888
    CFHTLSD1   90211    12010.813    20754.068 -99.0000   21.680    2.573   26.039    1.893    0.812
    CFHTLSD1   90630     1363.879    19575.943 -99.0000   21.400    1.707   24.867    0.500    0.165
    CFHTLSD1   92112     1093.134    19320.871 -99.0000   22.070    2.140   26.029    2.137    0.340
    CFHTLSD2    3064    17340.494     1122.540 -99.0000   22.110    2.088   26.015    2.231    1.175
    CFHTLSD2    3629    16792.178     1241.484 -99.0000   22.310    1.897   26.007    2.885    0.071
    CFHTLSD2    4583    15873.481     1524.415 -99.0000   20.730    3.665   25.857    0.500    0.606
    CFHTLSD2    5026     6630.913     1579.013 -99.0000   21.950    1.551   25.209    3.042    0.723
    CFHTLSD2    5755     7945.358     1739.088 -99.0000   22.150    2.027   25.991    2.228    1.479
    CFHTLSD2    6119    10607.820     1863.546 -99.0000   20.920    1.776   24.474    1.783    0.353
    CFHTLSD2    6334    19366.893     1863.594 -99.0000   22.620    1.845   26.257    2.018    0.732
    CFHTLSD2    7955    18658.082     2271.482 -99.0000   20.950    1.629   24.316    0.874    0.520
    CFHTLSD2    8641     9301.386     2361.835 -99.0000   22.540    1.637   25.917    2.571    0.157
    CFHTLSD2    8659    19048.486     2392.348 -99.0000   21.010    3.829   26.232    0.500    0.413
    CFHTLSD2   18866     7856.627     4546.709 -99.0000   22.150    1.698   25.606    2.527    0.310
    CFHTLSD2   21592    19012.822     5315.778 -99.0000   18.590    4.496   24.161    2.204    0.464
    CFHTLSD2   23309    11551.743     5411.369 -99.0000   22.900    1.759   26.433    2.164    0.966
    CFHTLSD2   24823    18033.604     5724.203 -99.0000   22.570    1.759   26.103    1.937    0.330
    CFHTLSD2   25352     1357.712     5824.464 -99.0000   23.150    1.611   26.493    3.093    0.870
    CFHTLSD2   27172     7544.501     6255.446 -99.0000   20.280    5.978   26.469    3.366    1.357
    CFHTLSD2   27376     7544.224     6269.897 -99.0000   21.420    2.772   25.941    1.733    1.198
    CFHTLSD2   27636     5641.823     6336.977 -99.0000   22.350    1.863   26.007    2.403    0.716
    CFHTLSD2   28593     5018.563     6502.829 -99.0000   22.820    1.837   26.447    1.331   -0.030
    CFHTLSD2   29192     5945.257     6662.841 -99.0000   21.780    2.045   25.640    3.117    0.419
    CFHTLSD2   31008     3726.822     6997.306 -99.0000   22.720    1.715   26.198    1.208    0.315
    CFHTLSD2   31916     8759.004     7206.047 -99.0000   22.270    1.915   25.987    1.056    1.576
    CFHTLSD2   33148    12223.713     7500.625 -99.0000   21.110    1.516   24.320    0.653    0.543
    CFHTLSD2   33269    12381.721     7435.296 -99.0000   20.740    4.878   26.488    0.632    0.489
    CFHTLSD2   33940     6802.684     7572.193 -99.0000   22.680    1.863   26.337    2.720    1.101
