# field id x y dummy mag r_eff meansurfb sersicn (g-r)
    CFHTLSD1     453    11615.017      905.874 -99.0000   21.600    2.330   25.287    1.245    0.356
    CFHTLSD1     541     7563.975      881.701 -99.0000   21.440    2.512   25.290    2.781    0.819
    CFHTLSD1     641     7520.031      861.044 -99.0000   22.240    3.025   26.494    1.636    1.525
    CFHTLSD1    1261    10033.564     1020.253 -99.0000   21.730    1.507   24.471    1.181    0.325
    CFHTLSD1    1514    18060.967     1060.584 -99.0000   22.230    1.956   25.537    2.809    2.444
    CFHTLSD1    1542    17197.053     1048.309 -99.0000   22.650    2.426   26.425    2.188   -0.032
    CFHTLSD1    2733    10181.573     1314.192 -99.0000   22.680    1.839   25.853    3.825    0.518
    CFHTLSD1    3966     4371.741     1564.719 -99.0000   22.690    1.785   25.799    1.141    0.148
    CFHTLSD1    4076     3219.167     1592.289 -99.0000   23.020    1.529   25.792    1.901    0.366
    CFHTLSD1    4741    12809.100     1803.949 -99.0000   21.060    2.458   24.864    0.787    0.455
    CFHTLSD1    5154     6738.826     1823.150 -99.0000   22.010    2.127   25.499    2.048    0.363
    CFHTLSD1    5568    12779.041     1956.679 -99.0000   20.860    1.977   24.191    2.565    0.387
    CFHTLSD1    6083     3303.113     2045.608 -99.0000   21.450    1.518   24.206    0.854    0.804
    CFHTLSD1    6266     3986.137     2079.244 -99.0000   21.750    2.138   25.250    1.684    0.445
    CFHTLSD1    6698     8469.337     2129.266 -99.0000   23.010    1.550   25.812    1.678    0.421
    CFHTLSD1    7206    10659.396     2296.719 -99.0000   20.310    2.768   24.371    1.938    0.369
    CFHTLSD1    8148     9560.312     2477.368 -99.0000   21.120    2.084   24.565    1.000    0.622
    CFHTLSD1    8553     9522.094     2554.853 -99.0000   21.650    2.287   25.297    1.524    0.174
    CFHTLSD1   11351    14062.766     3113.353 -99.0000   22.980    1.913   26.239    0.646    0.621
    CFHTLSD1   12093    10577.352     3317.992 -99.0000   21.480    1.625   24.384    1.107    0.403
    CFHTLSD1   12146    12427.188     3390.506 -99.0000   21.240    1.721   24.269    2.443    0.616
    CFHTLSD1   12156     3951.075     3289.025 -99.0000   22.990    2.052   26.402    3.212    0.676
    CFHTLSD1   14429     9754.051     3842.153 -99.0000   21.050    2.010   24.416    0.551    0.874
    CFHTLSD1   15999     5773.466     4140.049 -99.0000   22.150    1.839   25.323    3.870    0.275
    CFHTLSD1   17042    18912.912     4364.922 -99.0000   21.710    1.785   24.819    1.110    1.311
    CFHTLSD1   17077     8595.196     4331.279 -99.0000   22.780    2.010   26.146    3.131   -0.041
    CFHTLSD1   17476     4327.931     4444.884 -99.0000   21.440    1.603   24.315    2.712    1.309
    CFHTLSD1   18488     2129.214     4640.371 -99.0000   22.800    1.550   25.602    2.414    0.493
    CFHTLSD1   18830     4279.688     4701.049 -99.0000   23.180    1.550   25.982    1.575    0.222
    CFHTLSD1   18893     5029.922     4718.668 -99.0000   22.330    2.084   25.775    1.972    0.419
    CFHTLSD1   18900    11189.832     4871.520 -99.0000   18.960    4.789   24.211    1.385    0.468
    CFHTLSD1   19650     7841.666     4910.324 -99.0000   21.390    1.956   24.697    1.704    0.942
    CFHTLSD1   20641     5861.411     5094.251 -99.0000   22.820    1.956   26.127    2.411    0.065
    CFHTLSD1   21725     5446.711     5363.195 -99.0000   21.670    1.529   24.442    0.739    0.415
    CFHTLSD1   22346     3584.615     5446.961 -99.0000   22.800    2.127   26.289    0.500    0.258
    CFHTLSD1   22461    18974.357     5486.726 -99.0000   23.050    1.582   25.896    3.845    0.289
    CFHTLSD1   23504     8448.933     5704.517 -99.0000   22.580    2.181   26.123    2.567    0.247
    CFHTLSD1   23619    17317.812     5715.552 -99.0000   20.840    4.970   26.172    3.604   99.000
    CFHTLSD1   23949    15497.933     5821.328 -99.0000   22.120    1.753   25.189    2.288    0.620
    CFHTLSD1   24512     7414.268     5935.604 -99.0000   22.330    2.106   25.797    3.945    1.284
    CFHTLSD1   24669     5650.447     5995.019 -99.0000   21.600    1.539   24.387    1.074    0.564
    CFHTLSD1   26250     6494.575     6328.902 -99.0000   21.570    2.052   24.982    2.873    0.549
    CFHTLSD1   26280     5611.676     6352.115 -99.0000   21.340    1.988   24.683    0.924    0.614
    CFHTLSD1   26704     4949.998     6383.001 -99.0000   22.820    1.817   25.967    1.327    0.460
    CFHTLSD1   26772    17949.844     6436.109 -99.0000   21.350    1.871   24.560    1.185    1.146
    CFHTLSD1   27146     9670.007     6474.759 -99.0000   23.050    1.785   26.159    0.500    0.052
    CFHTLSD1   27642    17917.893     6626.169 -99.0000   22.090    1.507   24.831    1.620    0.690
    CFHTLSD1   28138    17917.348     6701.314 -99.0000   22.540    1.593   25.401    0.745    0.233
    CFHTLSD1   28627    15693.646     6850.315 -99.0000   21.600    2.159   25.122    1.095    0.556
    CFHTLSD1   28843    17710.016     6906.888 -99.0000   20.850    1.967   24.169    1.249    0.916
    CFHTLSD1   30256    18435.025     7166.654 -99.0000   22.950    1.571   25.782    1.121    0.689
    CFHTLSD1   31007    11455.688     7363.355 -99.0000   21.630    2.116   25.108    2.297    0.393
    CFHTLSD1   31652     8665.716     7482.576 -99.0000   22.270    2.619   26.211    3.578    0.266
