# cluster id x y r_tot_mag  -THE IDs DO NOT MATCH TO THE ONES IN THE GENERAL CATALOGUE
         A85   47377    19372.709     8090.916   22.800
         A85   47398     4767.114     8144.616   21.300
         A85   47658     9229.238     8177.491   21.480
         A85   47755    11224.054     8179.938   21.520
         A85   47805     6429.176     8151.314   22.920
         A85   48081    20500.285     8212.092   22.770
         A85   48671     7820.111     8343.904   21.410
         A85   48870    14064.204     8376.830   20.690
         A85   48967     9759.160     8350.689   23.200
         A85   49116    20203.383     8377.529   22.570
         A85   49206    16230.167     8425.135   22.410
         A85   49287    11627.445     8469.812   21.180
         A85   50019    19690.828     8521.950   23.250
         A85   50181    12863.170     8551.302   22.520
         A85   50878     7113.994     8677.061   22.710
         A85   50937     7871.350     8787.079   20.390
         A85   51054    16767.410     8685.724   22.440
         A85   51120    12723.466     8714.365   22.330
         A85   51196     8881.165     8767.512   21.240
         A85   51537    19086.531     8741.758   23.500
         A85   52600    12908.832     8961.055   21.820
         A85   52687    14409.636     8973.148   21.690
         A85   52703    12634.980     8921.010   23.250
         A85   52710     6024.758     8944.273   22.280
         A85   53421     8862.114     9321.324   21.180
         A85   53474    15450.921     9029.893   23.700
         A85   53706    10493.292     9083.112   23.030
         A85   53765    21144.258     9078.920   22.590
         A85   53840    21154.457     9088.055   22.900
         A85   54682    18139.564     9260.273   21.550
         A85   54765    10648.206     9376.062   20.660
         A85   54864    10957.857     9305.142   21.130
         A85   55110     7874.082     9353.974   21.080
         A85   55426    20520.510     9359.729   21.450
         A85   56065    20074.730     9474.152   21.280
         A85   56191    13187.500     9464.057   22.110
         A85   56246     5885.380     9489.115   20.900
         A85   57295    12088.887     9617.712   21.970
         A85   57611    13302.882     9663.851   21.950
         A85   58684    20569.068     9837.322   21.130
         A85   58800    12796.200     9847.468   21.740
         A85   58983     3049.630     9896.064   20.910
         A85   59052     5363.098    10012.054   18.640
         A85   59139     9882.354     9858.016   23.110
         A85   59227    15092.637     9909.860   21.300
         A85   59657    10281.655     9958.202   22.080
         A85   60107    15177.966     9994.419   23.300
         A85   60898    11151.556    10139.062   22.710
         A85   61030    10285.354    10148.239   22.200
         A85   61427     6144.750    10187.064   22.510
         A85   61667    13220.960    10225.201   22.940
         A85   62064    11860.257    10273.209   22.900
         A85   62183     6115.015    10320.419   22.720
         A85   62372     9115.173    10327.170   23.210
         A85   62623    15052.664    10399.458   22.600
         A85   62939    18387.260    10438.022   22.420
         A85   63059    10930.830    10443.118   22.610
         A85   63173     9970.113    10480.901   21.480
         A85   63406    12066.168    10498.953   21.720
         A85   64159    13335.802    10633.319   22.350
         A85   64260     1948.467    10615.913   22.740
         A85   64908     5359.281    10774.597   21.990
         A85   65179     9436.715    10801.159   22.220
         A85   65328    14510.013    10831.906   21.460
         A85   65406    10700.201    10803.384   23.120
         A85   66254     5987.229    10969.442   21.740
         A85   66270     1507.222    10936.855   22.420
         A85   66358    13583.289    10989.288   21.760
         A85   66754    19905.205    11065.784   21.450
         A85   67031    10188.565    11088.670   21.290
         A85   67286     1616.042    11112.548   21.780
         A85   67435    18182.576    11160.389   21.570
         A85   68173    12809.417    11213.597   23.130
         A85   68232     1231.803    11219.812   22.160
         A85   68458     6404.449    11297.567   21.810
         A85   68665    12422.440    11330.450   22.190
         A85   68856    13259.219    11348.228   22.710
         A85   69106    12429.700    11427.004   21.310
         A85   69214    18804.568    11418.114   21.620
         A85   69324    12931.500    11422.163   22.960
         A85   69410    17414.576    11416.602   23.400
         A85   69508    10632.005    11495.284   22.120
         A85   69617    19163.949    11451.274   23.180
         A85   69692    19956.881    11499.616   21.500
         A85   70092    14589.415    11547.420   21.900
         A85   70210     6958.072    11600.728   21.400
         A85   70473    15427.379    11620.924   22.050
         A85   70636    18523.783    11615.747   23.090
         A85   71443    10764.378    11729.239   22.880
         A85   71473    12881.988    11799.847   21.240
         A85   71781    15683.993    11829.219   21.490
         A85   72106    14077.483    11913.923   21.040
         A85   72333    16666.232    11943.765   21.240
         A85   72412     7566.729    11973.832   20.580
         A85   72438    12779.111    11931.467   22.050
         A85   72461     8828.998    11938.010   22.110
         A85   72699     2380.209    11993.267   21.950
         A85   72741    20386.566    11945.113   23.150
         A85   72743     8062.860    11933.146   23.640
         A85   72939    13012.335    11997.932   22.030
         A85   72978    11598.439    12038.253   21.650
         A85   73386    12568.313    12043.919   22.660
         A85   73487    12178.947    12063.581   22.400
         A85   73522    13841.118    12127.026   20.920
         A85   73732    11879.847    12147.532   21.550
         A85   74116     9676.447    12161.604   22.810
         A85   74155     5220.906    12198.615   21.450
         A85   74172    15778.693    12182.296   21.750
         A85   75364    11503.208    12408.617   20.800
         A85   75493    14274.786    12395.699   21.650
         A85   75763    11596.011    12425.412   21.330
         A85   75902    11438.062    12485.339   21.390
         A85   75973    10644.315    12492.376   21.950
         A85   75977    16622.129    12473.033   21.340
         A85   76087    11119.163    12474.911   21.380
         A85   76187    12817.449    12460.615   22.280
         A85   76878    16975.234    12558.002   23.040
         A85   77598    11300.903    12717.902   20.850
         A85   77714     9192.353    12738.021   20.640
         A85   78754    11622.970    12867.651   21.280
         A85   78925     3106.044    12899.189   21.760
         A85   79318     6674.333    12943.528   21.580
         A85   79365    15001.701    12967.537   21.450
         A85   79436    10297.581    12951.547   22.390
         A85   79952     1537.866    13054.381   20.980
         A85   80135    20816.314    13180.279   19.620
         A85   80961    14506.630    13278.916   21.180
         A85   81134    12788.277    13309.059   20.560
         A85   81419     6266.304    13319.372   21.200
         A85   81615    10903.381    13306.777   22.430
         A85   81991    11514.384    13385.634   22.020
         A85   82320    13811.520    13480.065   20.970
         A85   82760     6441.182    13486.223   22.970
         A85   82899    12116.986    13542.841   21.770
         A85   83032     4380.905    13636.974   20.340
         A85   83325     6132.763    13607.432   21.520
         A85   83431    10536.023    13607.901   22.340
         A85   83676    11340.800    13677.974   21.410
         A85   83819    11075.205    13733.390   21.520
